lsoa_code,borough,major_category,minor_category,value,year,month
E01001334,Ealing,Sexual Offences,Other Sexual,0,2015,9
E01000605,Brent,Sexual Offences,Other Sexual,0,2015,7
E01000206,Barnet,Sexual Offences,Other Sexual,0,2015,10
E01000218,Barnet,Sexual Offences,Other Sexual,0,2015,4
E01000403,Bexley,Sexual Offences,Other Sexual,0,2015,4
E01000384,Bexley,Sexual Offences,Other Sexual,0,2015,8
E01001330,Ealing,Sexual Offences,Other Sexual,0,2015,1
E01001226,Ealing,Sexual Offences,Other Sexual,0,2015,12
E01000550,Brent,Sexual Offences,Other Sexual,0,2015,12
E01000523,Brent,Sexual Offences,Other Sexual,0,2015,12
E01000322,Barnet,Sexual Offences,Other Sexual,0,2015,5
E01000128,Barnet,Sexual Offences,Other Sexual,0,2015,5
E01000221,Barnet,Sexual Offences,Other Sexual,0,2015,5
E01000262,Barnet,Sexual Offences,Other Sexual,0,2015,5
E01000211,Barnet,Sexual Offences,Other Sexual,0,2015,7
E01000333,Bexley,Sexual Offences,Other Sexual,0,2015,8
E01000360,Bexley,Sexual Offences,Other Sexual,0,2015,2
E01000873,Camden,Sexual Offences,Other Sexual,0,2015,5
E01000931,Camden,Sexual Offences,Other Sexual,0,2015,12
E01000937,Camden,Sexual Offences,Other Sexual,0,2015,8
E01001226,Ealing,Sexual Offences,Other Sexual,0,2015,10
E01001246,Ealing,Sexual Offences,Other Sexual,0,2015,10
E01001324,Ealing,Sexual Offences,Other Sexual,0,2015,9
E01001200,Ealing,Sexual Offences,Other Sexual,0,2015,11
E01001252,Ealing,Sexual Offences,Other Sexual,0,2015,3
E01000605,Brent,Sexual Offences,Other Sexual,0,2015,8
E01000546,Brent,Sexual Offences,Other Sexual,0,2015,10
E01000576,Brent,Sexual Offences,Other Sexual,0,2015,6
E01000282,Barnet,Sexual Offences,Other Sexual,0,2015,2
E01000307,Barnet,Sexual Offences,Other Sexual,0,2015,9
E01000403,Bexley,Sexual Offences,Other Sexual,0,2015,2
E01000873,Camden,Sexual Offences,Other Sexual,0,2015,4
E01001320,Ealing,Sexual Offences,Other Sexual,0,2015,8
E01001213,Ealing,Sexual Offences,Other Sexual,0,2015,2
E01001309,Ealing,Sexual Offences,Other Sexual,0,2015,11
E01002219,Harrow,Sexual Offences,Other Sexual,0,2015,5
E01002144,Harrow,Sexual Offences,Other Sexual,0,2015,1
E01002146,Harrow,Sexual Offences,Other Sexual,0,2015,4
E01002221,Harrow,Sexual Offences,Other Sexual,0,2015,8
E01002140,Harrow,Sexual Offences,Other Sexual,0,2015,1
E01003448,Merton,Sexual Offences,Other Sexual,0,2015,9
E01002144,Harrow,Sexual Offences,Other Sexual,0,2015,9
E01003409,Merton,Sexual Offences,Other Sexual,0,2015,11
E01003608,Newham,Sexual Offences,Other Sexual,0,2015,7
E01004155,Sutton,Sexual Offences,Other Sexual,0,2015,9
E01004171,Sutton,Sexual Offences,Other Sexual,0,2015,4
E01000661,Bromley,Sexual Offences,Other Sexual,0,2015,8
E01000770,Bromley,Sexual Offences,Other Sexual,0,2015,1
E01000724,Bromley,Sexual Offences,Other Sexual,0,2015,9
E01000576,Brent,Sexual Offences,Other Sexual,0,2015,7
E01000477,Brent,Sexual Offences,Other Sexual,0,2015,12
E01000488,Brent,Sexual Offences,Other Sexual,0,2015,11
E01000151,Barnet,Sexual Offences,Other Sexual,0,2015,2
E01000322,Barnet,Sexual Offences,Other Sexual,0,2015,9
E01000428,Bexley,Sexual Offences,Other Sexual,0,2015,2
E01000406,Bexley,Sexual Offences,Other Sexual,0,2015,6
E01000390,Bexley,Sexual Offences,Other Sexual,0,2015,11
E01000850,Camden,Sexual Offences,Other Sexual,0,2015,7
E01000851,Camden,Sexual Offences,Other Sexual,0,2015,12
E01000969,Camden,Sexual Offences,Other Sexual,0,2015,7
E01001330,Ealing,Sexual Offences,Other Sexual,0,2015,7
E01001326,Ealing,Sexual Offences,Other Sexual,0,2015,5
E01001290,Ealing,Sexual Offences,Other Sexual,0,2015,10
E01001324,Ealing,Sexual Offences,Other Sexual,0,2015,1
E01001283,Ealing,Sexual Offences,Other Sexual,0,2015,6
E01001330,Ealing,Sexual Offences,Other Sexual,0,2015,12
E01001328,Ealing,Sexual Offences,Other Sexual,0,2015,6
E01002183,Harrow,Sexual Offences,Other Sexual,0,2015,1
E01002146,Harrow,Sexual Offences,Other Sexual,0,2015,2
E01003393,Merton,Sexual Offences,Other Sexual,0,2015,10
E01003368,Merton,Sexual Offences,Other Sexual,0,2015,5
E01003520,Newham,Sexual Offences,Other Sexual,0,2015,10
E01003532,Newham,Sexual Offences,Other Sexual,0,2015,1
E01003632,Newham,Sexual Offences,Other Sexual,0,2015,4
E01003534,Newham,Sexual Offences,Other Sexual,0,2015,11
E01003520,Newham,Sexual Offences,Other Sexual,0,2015,2
E01003577,Newham,Sexual Offences,Other Sexual,0,2015,8
E01003608,Newham,Sexual Offences,Other Sexual,0,2015,8
E01000659,Bromley,Sexual Offences,Other Sexual,0,2015,10
E01000675,Bromley,Sexual Offences,Other Sexual,0,2015,2
E01002149,Harrow,Sexual Offences,Other Sexual,0,2015,12
E01003367,Merton,Sexual Offences,Other Sexual,0,2015,3
E01003492,Newham,Sexual Offences,Other Sexual,0,2015,5
E01003606,Newham,Sexual Offences,Other Sexual,0,2015,6
E01003492,Newham,Sexual Offences,Other Sexual,0,2015,9
E01003497,Newham,Sexual Offences,Other Sexual,0,2015,6
E01004171,Sutton,Sexual Offences,Other Sexual,0,2015,9
E01004169,Sutton,Sexual Offences,Other Sexual,0,2015,9
E01000798,Bromley,Sexual Offences,Other Sexual,0,2015,10
E01000759,Bromley,Sexual Offences,Other Sexual,0,2015,4
E01000750,Bromley,Sexual Offences,Other Sexual,0,2015,12
E01002149,Harrow,Sexual Offences,Other Sexual,0,2015,4
E01003367,Merton,Sexual Offences,Other Sexual,0,2015,5
E01003368,Merton,Sexual Offences,Other Sexual,0,2015,9
E01003403,Merton,Sexual Offences,Other Sexual,0,2015,12
E01003532,Newham,Sexual Offences,Other Sexual,0,2015,4
E01003577,Newham,Sexual Offences,Other Sexual,0,2015,2
E01004178,Sutton,Sexual Offences,Other Sexual,0,2015,2
E01004184,Sutton,Sexual Offences,Other Sexual,0,2015,4
E01000724,Bromley,Sexual Offences,Other Sexual,0,2015,4
E01000752,Bromley,Sexual Offences,Other Sexual,0,2015,2
E01000740,Bromley,Sexual Offences,Other Sexual,0,2015,3
E01002144,Harrow,Sexual Offences,Other Sexual,0,2015,10
E01002129,Harrow,Sexual Offences,Other Sexual,0,2015,7
E01002149,Harrow,Sexual Offences,Other Sexual,0,2015,6
E01003460,Merton,Sexual Offences,Other Sexual,0,2015,3
E01003443,Merton,Sexual Offences,Other Sexual,0,2015,4
E01003425,Merton,Sexual Offences,Other Sexual,0,2015,1
E01003403,Merton,Sexual Offences,Other Sexual,0,2015,2
E01003558,Newham,Sexual Offences,Other Sexual,0,2015,8
E01003585,Newham,Sexual Offences,Other Sexual,0,2015,3
E01003609,Newham,Sexual Offences,Other Sexual,0,2015,4
E01004153,Sutton,Sexual Offences,Other Sexual,0,2015,8
E01004126,Sutton,Sexual Offences,Other Sexual,0,2015,6
E01000730,Bromley,Sexual Offences,Other Sexual,0,2015,8
E01000759,Bromley,Sexual Offences,Other Sexual,0,2015,3
E01000711,Bromley,Sexual Offences,Other Sexual,0,2015,5
E01001012,Croydon,Sexual Offences,Other Sexual,0,2015,12
E01001028,Croydon,Sexual Offences,Other Sexual,0,2015,6
E01001034,Croydon,Sexual Offences,Other Sexual,0,2015,2
E01001436,Enfield,Sexual Offences,Other Sexual,0,2015,2
E01001560,Enfield,Sexual Offences,Other Sexual,0,2015,12
E01001552,Enfield,Sexual Offences,Other Sexual,0,2015,11
E01001495,Enfield,Sexual Offences,Other Sexual,0,2015,11
E01001411,Enfield,Sexual Offences,Other Sexual,0,2015,2
E01001481,Enfield,Sexual Offences,Other Sexual,0,2015,7
E01001714,Hackney,Sexual Offences,Other Sexual,0,2015,6
E01001746,Hackney,Sexual Offences,Other Sexual,0,2015,8
E01003041,Lambeth,Sexual Offences,Other Sexual,0,2015,12
E01003161,Lambeth,Sexual Offences,Other Sexual,0,2015,11
E01003041,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003180,Lambeth,Sexual Offences,Other Sexual,0,2015,6
E01003161,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003137,Lambeth,Sexual Offences,Other Sexual,0,2015,2
E01003074,Lambeth,Sexual Offences,Other Sexual,0,2015,8
E01003143,Lambeth,Sexual Offences,Other Sexual,0,2015,2
E01003159,Lambeth,Sexual Offences,Other Sexual,0,2015,12
E01003160,Lambeth,Sexual Offences,Other Sexual,0,2015,5
E01001147,Croydon,Sexual Offences,Other Sexual,0,2015,4
E01001177,Croydon,Sexual Offences,Other Sexual,0,2015,5
E01001180,Croydon,Sexual Offences,Other Sexual,0,2015,2
E01001048,Croydon,Sexual Offences,Other Sexual,0,2015,6
E01001028,Croydon,Sexual Offences,Other Sexual,0,2015,4
E01001485,Enfield,Sexual Offences,Other Sexual,0,2015,4
E01001535,Enfield,Sexual Offences,Other Sexual,0,2015,11
E01001481,Enfield,Sexual Offences,Other Sexual,0,2015,4
E01001411,Enfield,Sexual Offences,Other Sexual,0,2015,9
E01001752,Hackney,Sexual Offences,Other Sexual,0,2015,11
E01001795,Hackney,Sexual Offences,Other Sexual,0,2015,5
E01003137,Lambeth,Sexual Offences,Other Sexual,0,2015,6
E01003040,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003045,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003106,Lambeth,Sexual Offences,Other Sexual,0,2015,7
E01003617,Newham,Sexual Offences,Other Sexual,0,2015,9
E01003556,Newham,Sexual Offences,Other Sexual,0,2015,7
E01003520,Newham,Sexual Offences,Other Sexual,0,2015,9
E01003623,Newham,Sexual Offences,Other Sexual,0,2015,7
E01003609,Newham,Sexual Offences,Other Sexual,0,2015,5
E01003492,Newham,Sexual Offences,Other Sexual,0,2015,7
E01004171,Sutton,Sexual Offences,Other Sexual,0,2015,5
E01004169,Sutton,Sexual Offences,Other Sexual,0,2015,5
E01004126,Sutton,Sexual Offences,Other Sexual,0,2015,4
E01004153,Sutton,Sexual Offences,Other Sexual,0,2015,3
E01000711,Bromley,Sexual Offences,Other Sexual,0,2015,6
E01000720,Bromley,Sexual Offences,Other Sexual,0,2015,7
E01000724,Bromley,Sexual Offences,Other Sexual,0,2015,1
E01001181,Croydon,Sexual Offences,Other Sexual,0,2015,10
E01001177,Croydon,Sexual Offences,Other Sexual,0,2015,2
E01001166,Croydon,Sexual Offences,Other Sexual,0,2015,5
E01001552,Enfield,Sexual Offences,Other Sexual,0,2015,3
E01001821,Hackney,Sexual Offences,Other Sexual,0,2015,10
E01001733,Hackney,Sexual Offences,Other Sexual,0,2015,5
E01001779,Hackney,Sexual Offences,Other Sexual,0,2015,10
E01001172,Croydon,Sexual Offences,Other Sexual,0,2015,8
E01001038,Croydon,Sexual Offences,Other Sexual,0,2015,1
E01001117,Croydon,Sexual Offences,Other Sexual,0,2015,12
E01001155,Croydon,Sexual Offences,Other Sexual,0,2015,9
E01001431,Enfield,Sexual Offences,Other Sexual,0,2015,1
E01001485,Enfield,Sexual Offences,Other Sexual,0,2015,1
E01001783,Hackney,Sexual Offences,Other Sexual,0,2015,2
E01001752,Hackney,Sexual Offences,Other Sexual,0,2015,5
E01003174,Lambeth,Sexual Offences,Other Sexual,0,2015,9
E01003074,Lambeth,Sexual Offences,Other Sexual,0,2015,5
E01003085,Lambeth,Sexual Offences,Other Sexual,0,2015,11
E01003159,Lambeth,Sexual Offences,Other Sexual,0,2015,10
E01003125,Lambeth,Sexual Offences,Other Sexual,0,2015,2
E01003062,Lambeth,Sexual Offences,Other Sexual,0,2015,12
E01002214,Harrow,Sexual Offences,Other Sexual,0,2015,2
E01002241,Harrow,Sexual Offences,Other Sexual,0,2015,1
E01002215,Harrow,Sexual Offences,Other Sexual,0,2015,2
E01003439,Merton,Sexual Offences,Other Sexual,0,2015,5
E01004171,Sutton,Sexual Offences,Other Sexual,0,2015,1
E01004194,Sutton,Sexual Offences,Other Sexual,0,2015,4
E01004164,Sutton,Sexual Offences,Other Sexual,0,2015,1
E01004184,Sutton,Sexual Offences,Other Sexual,0,2015,7
E01004194,Sutton,Sexual Offences,Other Sexual,0,2015,2
E01000675,Bromley,Sexual Offences,Other Sexual,0,2015,11
E01000721,Bromley,Sexual Offences,Other Sexual,0,2015,11
E01000759,Bromley,Sexual Offences,Other Sexual,0,2015,11
E01000659,Bromley,Sexual Offences,Other Sexual,0,2015,3
E01002017,Haringey,Sexual Offences,Other Sexual,0,2015,7
E01002041,Haringey,Sexual Offences,Other Sexual,0,2015,6
E01002678,Hounslow,Sexual Offences,Other Sexual,0,2015,4
E01002566,Hounslow,Sexual Offences,Other Sexual,0,2015,10
E01002599,Hounslow,Sexual Offences,Other Sexual,0,2015,9
E01003286,Lewisham,Sexual Offences,Other Sexual,0,2015,11
E01003252,Lewisham,Sexual Offences,Other Sexual,0,2015,11
E01003248,Lewisham,Sexual Offences,Other Sexual,0,2015,11
E01003243,Lewisham,Sexual Offences,Other Sexual,0,2015,1
E01003192,Lewisham,Sexual Offences,Other Sexual,0,2015,6
E01001688,Greenwich,Sexual Offences,Other Sexual,0,2015,5
E01001620,Greenwich,Sexual Offences,Other Sexual,0,2015,11
E01001634,Greenwich,Sexual Offences,Other Sexual,0,2015,12
E01001577,Greenwich,Sexual Offences,Other Sexual,0,2015,11
E01001642,Greenwich,Sexual Offences,Other Sexual,0,2015,5
E01001983,Haringey,Sexual Offences,Other Sexual,0,2015,1
E01001993,Haringey,Sexual Offences,Other Sexual,0,2015,9
E01001997,Haringey,Sexual Offences,Other Sexual,0,2015,1
E01002074,Haringey,Sexual Offences,Other Sexual,0,2015,7
E01002039,Haringey,Sexual Offences,Other Sexual,0,2015,8
E01001971,Haringey,Sexual Offences,Other Sexual,0,2015,1
E01002020,Haringey,Sexual Offences,Other Sexual,0,2015,10
E01002074,Haringey,Sexual Offences,Other Sexual,0,2015,11
E01002274,Havering,Sexual Offences,Other Sexual,0,2015,9
E01002248,Havering,Sexual Offences,Other Sexual,0,2015,11
E01002678,Hounslow,Sexual Offences,Other Sexual,0,2015,7
E01002666,Hounslow,Sexual Offences,Other Sexual,0,2015,4
E01003250,Lewisham,Sexual Offences,Other Sexual,0,2015,12
E01003348,Lewisham,Sexual Offences,Other Sexual,0,2015,10
E01003286,Lewisham,Sexual Offences,Other Sexual,0,2015,8
E01001688,Greenwich,Sexual Offences,Other Sexual,0,2015,9
E01001676,Greenwich,Sexual Offences,Other Sexual,0,2015,3
E01001146,Croydon,Sexual Offences,Other Sexual,0,2015,8
E01001173,Croydon,Sexual Offences,Other Sexual,0,2015,1
E01001177,Croydon,Sexual Offences,Other Sexual,0,2015,6
E01001028,Croydon,Sexual Offences,Other Sexual,0,2015,1
E01001177,Croydon,Sexual Offences,Other Sexual,0,2015,7
E01001173,Croydon,Sexual Offences,Other Sexual,0,2015,12
E01001155,Croydon,Sexual Offences,Other Sexual,0,2015,3
E01001469,Enfield,Sexual Offences,Other Sexual,0,2015,1
E01001524,Enfield,Sexual Offences,Other Sexual,0,2015,6
E01001411,Enfield,Sexual Offences,Other Sexual,0,2015,5
E01001535,Enfield,Sexual Offences,Other Sexual,0,2015,12
E01001732,Hackney,Sexual Offences,Other Sexual,0,2015,3
E01001746,Hackney,Sexual Offences,Other Sexual,0,2015,7
E01001792,Hackney,Sexual Offences,Other Sexual,0,2015,6
E01001773,Hackney,Sexual Offences,Other Sexual,0,2015,11
E01003096,Lambeth,Sexual Offences,Other Sexual,0,2015,8
E01003037,Lambeth,Sexual Offences,Other Sexual,0,2015,11
E01003018,Lambeth,Sexual Offences,Other Sexual,0,2015,6
E01003143,Lambeth,Sexual Offences,Other Sexual,0,2015,12
E01003174,Lambeth,Sexual Offences,Other Sexual,0,2015,5
E01003047,Lambeth,Sexual Offences,Other Sexual,0,2015,7
E01003041,Lambeth,Sexual Offences,Other Sexual,0,2015,7
E01003188,Lambeth,Sexual Offences,Other Sexual,0,2015,2
E01001057,Croydon,Sexual Offences,Other Sexual,0,2015,10
E01000982,Croydon,Sexual Offences,Other Sexual,0,2015,6
E01001562,Enfield,Sexual Offences,Other Sexual,0,2015,11
E01001752,Hackney,Sexual Offences,Other Sexual,0,2015,2
E01001742,Hackney,Sexual Offences,Other Sexual,0,2015,7
E01001779,Hackney,Sexual Offences,Other Sexual,0,2015,8
E01001840,Hackney,Sexual Offences,Other Sexual,0,2015,3
E01001781,Hackney,Sexual Offences,Other Sexual,0,2015,6
E01001738,Hackney,Sexual Offences,Other Sexual,0,2015,12
E01001779,Hackney,Sexual Offences,Other Sexual,0,2015,11
E01001786,Hackney,Sexual Offences,Other Sexual,0,2015,1
E01001833,Hackney,Sexual Offences,Other Sexual,0,2015,3
E01003020,Lambeth,Sexual Offences,Other Sexual,0,2015,5
E01003107,Lambeth,Sexual Offences,Other Sexual,0,2015,12
E01003120,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003160,Lambeth,Sexual Offences,Other Sexual,0,2015,4
E01003041,Lambeth,Sexual Offences,Other Sexual,0,2015,3
E01002071,Haringey,Sexual Offences,Other Sexual,0,2015,6
E01002368,Havering,Sexual Offences,Other Sexual,0,2015,6
E01003252,Lewisham,Sexual Offences,Other Sexual,0,2015,9
E01003237,Lewisham,Sexual Offences,Other Sexual,0,2015,7
E01001682,Greenwich,Sexual Offences,Other Sexual,0,2015,1
E01001573,Greenwich,Sexual Offences,Other Sexual,0,2015,9
E01003176,Lambeth,Sexual Offences,Other Sexual,0,2015,6
E01002263,Havering,Sexual Offences,Other Sexual,0,2015,12
E01002610,Hounslow,Sexual Offences,Other Sexual,0,2015,1
E01003278,Lewisham,Sexual Offences,Other Sexual,0,2015,5
E01003207,Lewisham,Sexual Offences,Other Sexual,0,2015,9
E01003268,Lewisham,Sexual Offences,Other Sexual,0,2015,4
E01003348,Lewisham,Sexual Offences,Other Sexual,0,2015,11
E01003248,Lewisham,Sexual Offences,Other Sexual,0,2015,2
E01001673,Greenwich,Sexual Offences,Other Sexual,0,2015,4
E01001690,Greenwich,Sexual Offences,Other Sexual,0,2015,9
E01001693,Greenwich,Sexual Offences,Other Sexual,0,2015,6
E01001641,Greenwich,Sexual Offences,Other Sexual,0,2015,12
E01001614,Greenwich,Sexual Offences,Other Sexual,0,2015,6
E01001676,Greenwich,Sexual Offences,Other Sexual,0,2015,6
E01001620,Greenwich,Sexual Offences,Other Sexual,0,2015,3
E01002726,Islington,Sexual Offences,Other Sexual,0,2015,3
E01002770,Islington,Sexual Offences,Other Sexual,0,2015,11
E01002758,Islington,Sexual Offences,Other Sexual,0,2015,8
E01002737,Islington,Sexual Offences,Other Sexual,0,2015,4
E01002726,Islington,Sexual Offences,Other Sexual,0,2015,7
E01002787,Islington,Sexual Offences,Other Sexual,0,2015,9
E01002709,Islington,Sexual Offences,Other Sexual,0,2015,12
E01002721,Islington,Sexual Offences,Other Sexual,0,2015,11
E01002726,Islington,Sexual Offences,Other Sexual,0,2015,11
E01003980,Southwark,Sexual Offences,Other Sexual,0,2015,11
E01002397,Hillingdon,Sexual Offences,Other Sexual,0,2015,7
E01002529,Hillingdon,Sexual Offences,Other Sexual,0,2015,1
E01004500,Wandsworth,Sexual Offences,Other Sexual,0,2015,7
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2015,12
E01002722,Islington,Sexual Offences,Other Sexual,0,2015,6
E01002696,Islington,Sexual Offences,Other Sexual,0,2015,8
E01002794,Islington,Sexual Offences,Other Sexual,0,2015,2
E01002794,Islington,Sexual Offences,Other Sexual,0,2015,8
E01002728,Islington,Sexual Offences,Other Sexual,0,2015,9
E01002806,Islington,Sexual Offences,Other Sexual,0,2015,3
E01003643,Redbridge,Sexual Offences,Other Sexual,0,2015,2
E01004065,Southwark,Sexual Offences,Other Sexual,0,2015,7
E01003994,Southwark,Sexual Offences,Other Sexual,0,2015,6
E01004067,Southwark,Sexual Offences,Other Sexual,0,2015,2
E01003947,Southwark,Sexual Offences,Other Sexual,0,2015,2
E01002412,Hillingdon,Sexual Offences,Other Sexual,0,2015,5
E01002516,Hillingdon,Sexual Offences,Other Sexual,0,2015,6
E01002505,Hillingdon,Sexual Offences,Other Sexual,0,2015,6
E01002505,Hillingdon,Sexual Offences,Other Sexual,0,2015,10
E01002409,Hillingdon,Sexual Offences,Other Sexual,0,2015,5
E01004508,Wandsworth,Sexual Offences,Other Sexual,0,2015,1
E01004549,Wandsworth,Sexual Offences,Other Sexual,0,2015,7
E01004508,Wandsworth,Sexual Offences,Other Sexual,0,2015,12
E01001993,Haringey,Sexual Offences,Other Sexual,0,2015,5
E01002038,Haringey,Sexual Offences,Other Sexual,0,2015,1
E01002368,Havering,Sexual Offences,Other Sexual,0,2015,2
E01002351,Havering,Sexual Offences,Other Sexual,0,2015,12
E01002614,Hounslow,Sexual Offences,Other Sexual,0,2015,3
E01002666,Hounslow,Sexual Offences,Other Sexual,0,2015,7
E01002666,Hounslow,Sexual Offences,Other Sexual,0,2015,6
E01002681,Hounslow,Sexual Offences,Other Sexual,0,2015,12
E01003318,Lewisham,Sexual Offences,Other Sexual,0,2015,1
E01003335,Lewisham,Sexual Offences,Other Sexual,0,2015,1
E01001713,Greenwich,Sexual Offences,Other Sexual,0,2015,8
E01001673,Greenwich,Sexual Offences,Other Sexual,0,2015,7
E01001688,Greenwich,Sexual Offences,Other Sexual,0,2015,8
E01001673,Greenwich,Sexual Offences,Other Sexual,0,2015,2
E01002711,Islington,Sexual Offences,Other Sexual,0,2015,6
E01002787,Islington,Sexual Offences,Other Sexual,0,2015,11
E01002801,Islington,Sexual Offences,Other Sexual,0,2015,6
E01003769,Redbridge,Sexual Offences,Other Sexual,0,2015,9
E01003728,Redbridge,Sexual Offences,Other Sexual,0,2015,9
E01004002,Southwark,Sexual Offences,Other Sexual,0,2015,2
E01003927,Southwark,Sexual Offences,Other Sexual,0,2015,4
E01003994,Southwark,Sexual Offences,Other Sexual,0,2015,3
E01003918,Southwark,Sexual Offences,Other Sexual,0,2015,4
E01002409,Hillingdon,Sexual Offences,Other Sexual,0,2015,10
E01002396,Hillingdon,Sexual Offences,Other Sexual,0,2015,10
E01002396,Hillingdon,Sexual Offences,Other Sexual,0,2015,3
E01002445,Hillingdon,Sexual Offences,Other Sexual,0,2015,12
E01002521,Hillingdon,Sexual Offences,Other Sexual,0,2015,6
E01002521,Hillingdon,Sexual Offences,Other Sexual,0,2015,2
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2015,10
E01004475,Wandsworth,Sexual Offences,Other Sexual,0,2015,6
E01004614,Wandsworth,Sexual Offences,Other Sexual,0,2015,10
E01004528,Wandsworth,Sexual Offences,Other Sexual,0,2015,12
E01004500,Wandsworth,Sexual Offences,Other Sexual,0,2015,8
E01002011,Haringey,Sexual Offences,Other Sexual,0,2015,9
E01001979,Haringey,Sexual Offences,Other Sexual,0,2015,2
E01002361,Havering,Sexual Offences,Other Sexual,0,2015,1
E01002268,Havering,Sexual Offences,Other Sexual,0,2015,1
E01002310,Havering,Sexual Offences,Other Sexual,0,2015,12
E01002612,Hounslow,Sexual Offences,Other Sexual,0,2015,1
E01002566,Hounslow,Sexual Offences,Other Sexual,0,2015,12
E01002637,Hounslow,Sexual Offences,Other Sexual,0,2015,5
E01002637,Hounslow,Sexual Offences,Other Sexual,0,2015,1
E01002637,Hounslow,Sexual Offences,Other Sexual,0,2015,3
E01003252,Lewisham,Sexual Offences,Other Sexual,0,2015,3
E01003248,Lewisham,Sexual Offences,Other Sexual,0,2015,7
E01003223,Lewisham,Sexual Offences,Other Sexual,0,2015,11
E01001573,Greenwich,Sexual Offences,Other Sexual,0,2015,2
E01001634,Greenwich,Sexual Offences,Other Sexual,0,2015,7
E01002788,Islington,Sexual Offences,Other Sexual,0,2015,2
E01002719,Islington,Sexual Offences,Other Sexual,0,2015,12
E01002696,Islington,Sexual Offences,Other Sexual,0,2015,5
E01002737,Islington,Sexual Offences,Other Sexual,0,2015,9
